18	38
38	59
22	56
2	52
7	53
30	27
6	21
42	23
36	11
27	39
3	30
42	8
9	41
41	16
34	17
1	38
16	50
11	62
2	15
8	27
1	0
26	48
0	39
23	11
20	14
41	41
32	5
44	52
23	12
3	3
16	14
10	54
22	14
13	56
18	51
13	0
41	17
0	31
0	31
6	61
3	62
47	49
44	59
23	50
39	48
20	40
26	49
9	40
30	60
2	41
0	54
39	1
14	38
11	17
5	12
12	24
2	43
17	55
18	55
14	10
22	21
35	18
35	18
11	59
10	58
5	43
3	62
30	43
30	42
14	29
17	35
39	61
38	46
6	13
25	59
29	7
31	21
28	47
33	17
46	15
27	19
10	48
0	62
37	11
44	20
13	13
11	50
45	17
25	7
40	52
19	62
4	36
2	52
30	34
35	46
45	7
41	30
1	7
15	14
43	44
40	33
35	40
19	46
15	45
7	53
11	40
39	39
23	0
17	30
4	31
2	35
35	33
5	23
11	38
16	39
21	7
22	15
29	7
28	10
6	12
6	8
5	19
10	3
37	58
33	62
8	59
1	5
37	60
42	38
32	39
35	30
29	44
20	31
29	58
39	19
17	22
32	26
32	7
29	21
23	18
14	17
5	12
35	46
27	37
47	23
40	5
28	0
3	15
0	16
8	29
17	23
23	47
21	49
32	8
39	3
12	54
8	54
24	36
3	18
28	44
29	49
19	55
28	54
37	59
40	60
8	0
33	4
28	10
23	19
31	11
29	34
42	35
47	7
30	13
39	15
25	3
17	4
5	48
5	47
27	63
16	24
33	60
3	61
7	5
11	29
41	54
26	45
1	46
4	44
27	62
21	61
29	19
23	48
17	35
21	26
38	28
30	49
23	58
20	61
33	0
43	0
35	40
29	32
21	54
19	53
9	46
0	39
38	53
43	41
27	50
33	59
16	29
20	0
15	43
7	12
40	35
34	21
31	0
30	0
17	56
29	44
33	44
41	54
20	12
23	52
17	49
30	36
23	47
46	46
22	47
9	34
10	23
25	38
12	50
9	50
19	29
6	54
38	10
7	42
45	19
11	61
28	50
28	54
2	62
6	50
16	26
8	8
43	11
41	12
7	63
2	45
44	56
7	41
45	36
0	41
3	54
26	31
38	14
43	6
23	60
23	1
38	57
39	53
9	52
9	51
24	26
17	32
10	59
7	55
18	22
29	23
5	52
15	58
27	25
29	2
47	0
46	0
5	5
0	6
26	19
12	49
27	13
37	22
27	10
40	24
44	37
44	37
12	30
16	22
3	35
10	57
10	59
4	63
23	12
41	59
31	14
33	15
17	20
16	19
1	39
3	15
23	5
25	10
47	48
42	54
45	21
0	59
12	36
1	43
36	20
25	10
18	45
27	53
31	25
13	57
32	15
24	27
13	19
23	13
17	15
34	10
25	50
19	22
16	8
19	5
6	31
17	50
32	20
27	24
1	21
8	39
46	38
31	28
42	45
31	33
30	10
47	59
27	27
44	58
17	3
9	17
14	63
26	41
34	22
5	31
1	40
6	37
23	34
29	36
15	54
20	35
35	55
36	21
6	49
2	34
40	49
18	3
33	26
24	38
28	29
28	21
47	7
23	27
26	1
37	0
26	35
33	42
27	62
39	48
41	39
47	29
17	45
29	36
14	32
1	38
27	30
16	35
41	51
31	25
40	25
38	32
23	31
4	33
23	43
3	29
43	36
31	4
44	44
28	44
15	31
24	39
35	42
42	26
30	63
15	58
22	41
11	23
15	47
11	35
14	37
32	28
38	24
35	30
40	45
42	46
45	55
21	30
16	13
14	16
11	11
37	18
18	48
4	44
1	34
36	50
12	45
5	47
33	29
17	20
12	12
29	24
27	38
37	1
13	3
40	63
33	35
2	42
26	28
4	14
24	23
23	23
30	32
18	28
31	2
12	12
25	58
28	62
29	19
20	33
10	19
5	17
45	41
38	50
3	22
22	25
36	62
39	41
43	10
43	7
45	37
28	63
38	44
36	47
33	2
25	7
33	51
37	50
7	23
9	36
19	15
19	16
21	46
19	42
0	4
38	14
0	8
19	12
28	52
8	63
44	61
27	59
40	48
5	14
4	36
13	33
7	26
29	8
16	4
17	13
27	11
27	12
37	22
12	7
37	47
35	8
36	32
13	11
9	22
11	20
27	53
19	18
28	49
26	27
27	25
11	20
21	49
20	51
22	53
2	34
13	11
5	7
11	8
44	44
38	23
43	21
13	7
13	25
7	15
41	20
21	49
39	35
24	28
20	24
13	4
1	28
45	30
36	57
10	24
32	2
40	15
43	63
20	8
3	36
45	0
41	6
34	44
18	25
19	54
29	42
40	29
41	25
26	18
45	31
15	13
17	27
21	18
34	27
42	17
27	3
24	16
11	21
18	5
13	5
24	56
35	53
24	19
25	17
46	6
47	33
21	34
29	52
0	33
17	36
4	31
5	29
7	1
4	28
42	5
22	8
38	14
31	16
17	35
46	8
17	9
26	10
8	16
18	35
18	18
19	13
29	9
33	2
7	6
8	4
20	21
34	61
33	51
40	38
6	45
10	24
40	23
40	41
39	13
16	51
16	8
17	1
16	28
3	35
42	55
38	45
12	32
32	34
28	26
26	45
28	58
13	14
34	7
36	49
16	31
5	62
25	36
20	21
34	6
28	15
35	16
30	14
16	49
22	51
1	27
1	22
39	26
42	22
5	52
8	62
30	52
25	46
28	20
21	44
43	58
35	58
16	45
15	42
46	23
41	53
32	61
30	63
6	42
18	41
8	63
22	57
5	10
15	17
21	24
7	25
17	30
27	8
7	39
37	27
19	27
25	34
3	62
44	55
13	50
31	15
13	23
16	26
20	14
9	38
16	37
13	28
14	13
9	8
42	53
43	53
32	4
18	58
18	50
47	6
1	0
28	22
10	18
16	11
13	37
6	2
3	57
8	47
28	10
29	6
13	42
23	46
37	8
10	2
23	17
28	13
22	24
17	20
33	16
34	27
42	45
39	43
1	12
7	7
20	53
15	49
41	14
41	14
37	38
39	26
9	42
23	35
18	9
39	5
19	7
23	6
33	44
10	53
45	45
46	44
21	12
40	38
0	38
14	12
37	48
27	20
27	23
23	7
33	51
39	50
42	55
45	51
10	43
3	50
14	42
40	61
23	12
26	27
13	13
23	41
4	42
10	41
0	9
22	11
4	63
4	63
14	60
16	58
10	28
11	34
46	40
23	3
4	43
3	40
47	8
45	8
20	58
45	33
9	44
28	4
34	14
4	26
11	31
7	15
12	26
21	34
45	21
24	29
18	6
35	19
3	24
4	24
36	2
28	1
18	60
30	1
35	27
25	14
35	20
40	17
27	33
20	5
25	61
19	48
25	7
24	6
15	56
9	45
2	51
10	57
43	49
34	59
5	5
29	0
47	42
7	61
3	33
23	58
23	62
7	52
29	17
5	36
18	39
18	26
0	27
16	15
34	18
26	5
7	55
5	45
27	49
36	23
47	36
41	27
33	29
22	5
27	60
24	63
31	15
15	47
28	47
40	10
24	58
20	58
20	39
29	9
24	11
28	4
9	42
19	6
38	36
2	57
17	50
12	42
25	32
26	32
30	21
38	35
18	31
24	1
28	32
37	28
31	24
37	18
15	48
35	30
25	26
36	63
40	35
33	44
34	49
43	52
10	44
11	29
20	44
18	47
0	2
42	59
38	0
30	48
12	28
16	25
6	39
5	60
41	56
45	23
25	18
35	51
16	29
32	27
5	30
29	24
31	7
35	10
25	6
14	45
35	31
15	21
16	13
41	32
15	44
12	56
22	21
23	7
31	26
22	34
39	38
23	28
44	6
46	0
42	20
28	56
18	6
45	32
22	45
42	38
38	63
33	60
38	19
37	32
9	53
4	47
26	61
33	23
32	15
39	4
31	9
14	42
35	36
32	2
6	3
5	4
24	31
37	41
15	37
4	8
20	14
20	16
22	49
33	46
39	14
12	60
36	53
30	60
31	58
43	39
31	49
37	58
30	51
14	56
7	2
46	61
14	39
20	38
22	28
22	30
44	31
47	39
11	35
41	39
20	16
18	17
24	49
33	45
11	29
15	16
47	27
27	18
9	34
5	35
19	28
6	0
6	22
16	39
22	35
19	26
33	16
44	48
30	34
0	32
10	20
2	46
11	16
21	3
22	9
17	16
36	40
46	46
8	19
6	16
40	11
9	60
7	58
19	53
27	61
34	51
8	9
19	21
11	59
11	59
2	21
30	55
21	42
35	15
5	32
19	26
15	26
9	23
36	22
46	15
39	55
7	41
31	17
29	19
21	15
13	26
41	50
45	57
33	53
30	52
24	39
6	48
10	23
37	54
18	24
23	23
25	50
35	49
32	12
16	8
32	1
41	7
3	6
25	1
40	31
37	29
9	32
0	21
10	13
35	49
15	54
16	61
2	27
3	52
12	1
31	30
25	11
31	3
17	41
35	48
7	6
27	25
29	2
27	5
47	14
41	10
2	3
29	15
29	3
36	28
18	14
17	8
20	25
13	44
26	46
35	18
35	11
18	15
8	56
6	53
38	29
22	38
3	13
0	59
3	29
22	44
45	56
26	25
40	9
39	7
44	39
22	10
30	17
8	7
45	49
23	57
11	15
36	19
21	24
18	18
6	42
34	52
6	37
19	33
10	56
4	63
39	14
5	31
33	18
5	54
28	35
47	56
28	28
4	1
8	18
12	12
22	18
11	8
45	2
30	16
36	31
38	2
34	58
34	59
0	63
45	62
16	51
36	13
32	15
28	15
22	19
22	20
27	47
38	58
29	59
39	60
20	23
6	42
39	11
39	21
21	10
12	23
5	53
4	51
16	28
46	44
16	57
4	45
22	32
14	19
39	55
34	24
0	10
24	47
28	32
22	30
36	6
41	20
20	51
29	39
21	53
26	54
40	27
22	56
17	13
21	17
24	48
34	54
30	31
38	42
23	27
22	39
21	10
42	19
12	18
33	11
32	19
20	36
23	57
40	13
21	29
17	20
7	39
40	46
17	49
23	48
28	52
27	54
41	51
33	35
30	41
10	14
18	5
20	2
7	25
9	27
40	7
35	0
1	18
44	17
45	29
39	35
33	33
47	51
35	12
11	58
16	33
11	31
22	27
29	37
13	41
13	51
30	22
29	15
33	61
47	60
22	52
41	60
13	54
20	60
16	13
5	0
14	57
34	42
38	5
29	49
6	22
0	14
45	19
46	10
38	28
45	32
3	2
3	5
33	13
45	41
1	43
18	14
9	22
43	27
38	18
37	28
34	4
24	2
43	17
3	42
37	30
10	14
34	52
34	53
18	39
17	56
47	32
32	22
21	24
21	17
7	24
11	39
39	42
39	42
12	23
10	46
10	39
25	37
31	28
33	24
39	11
32	19
43	32
6	40
45	57
45	57
18	33
15	46
36	29
40	26
39	14
40	14
32	15
15	24
16	30
41	16
17	16
5	31
15	46
17	58
41	27
22	44
5	49
33	47
1	49
4	38
13	9
4	9
32	51
41	61
4	61
7	63
28	29
35	9
9	13
30	13
14	27
35	54
23	45
41	43
16	40
24	58
42	48
30	2
9	53
2	51
27	18
29	20
21	8
0	33
46	59
17	29
11	30
9	41
20	9
5	23
20	38
29	45
25	4
23	6
30	23
44	5
1	32
3	31
45	30
21	16
46	31
25	18
11	55
4	20
41	30
40	35
46	12
28	2
28	0
9	11
33	18
29	22
25	8
15	8
3	4
10	50
3	52
1	43
8	35
12	36
16	40
39	13
26	43
27	31
19	60
29	62
16	32
42	43
34	41
37	43
41	63
13	41
24	20
26	22
32	39
2	12
15	61
44	36
46	36
29	54
44	58
43	57
43	42
42	8
5	30
4	31
11	62
7	56
37	18
26	22
22	28
43	26
33	62
41	55
25	61
6	56
37	11
37	16
21	23
21	0
24	2
41	12
23	10
26	7
10	8
8	8
10	26
37	11
18	8
28	55
21	34
40	12
13	2
6	54
29	59
37	59
37	52
27	44
6	0
27	24
34	63
6	37
47	19
47	13
38	17
42	11
28	34
44	25
32	51
20	42
41	27
39	36
1	28
3	24
2	33
14	30
31	21
41	28
26	28
31	27
4	30
36	40
23	9
22	11
39	12
38	15
35	60
37	37
15	30
46	46
21	56
0	36
12	52
28	53
27	18
32	21
5	19
27	37
15	36
36	48
0	12
7	29
13	56
11	30
2	6
25	51
32	6
47	7
30	36
38	13
33	19
9	13
20	31
10	37
46	45
42	56
16	22
13	22
34	12
27	6
10	2
17	0
6	23
18	36
31	42
13	22
32	42
23	53
29	26
14	30
39	13
28	23
29	13
27	11
26	60
27	59
9	54
44	50
13	37
31	21
36	58
20	61
0	45
25	39
45	11
40	14
35	30
41	31
26	37
34	22
28	22
16	19
22	18
4	17
24	12
3	33
7	61
3	56
14	32
7	42
3	30
11	45
28	58
15	63
14	49
39	33
20	41
47	25
1	3
1	50
27	19
14	39
25	59
7	38
12	2
2	29
15	22
10	38
27	29
26	19
46	23
45	1
13	11
31	56
11	3
28	29
47	1
35	11
14	31
9	21
20	32
11	51
13	59
17	59
32	44
32	27
25	25
39	19
38	40
22	18
13	16
8	39
19	22
42	52
8	25
35	24
7	12
10	10
40	6
20	11
31	50
14	42
27	6
40	4
41	25
23	11
19	44
37	23
38	25
43	39
31	43
2	12
4	35
25	60
40	31
43	34
1	32
16	25
32	44
22	47
35	33
12	19
9	39
27	31
23	57
22	49
0	42
10	48
21	33
18	16
45	43
45	25
13	8
29	3
28	14
41	32
32	30
17	16
29	50
47	26
27	57
45	50
0	51
25	46
15	47
20	44
26	31
42	26
42	4
26	14
15	56
44	31
1	34
5	35
18	22
13	61
46	55
15	36
4	51
4	56
8	22
16	5
31	3
35	4
24	52
32	56
19	46
21	47
44	30
46	31
18	33
44	45
24	59
26	59
3	61
24	45
36	24
25	16
43	8
0	0
10	33
0	51
27	12
33	11
44	28
35	47
22	25
2	37
26	16
35	61
27	0
27	6
17	6
35	48
15	1
8	18
2	45
36	30
3	63
6	46
10	48
38	33
31	60
37	51
30	24
29	25
34	13
26	14
35	2
15	14
37	34
42	35
21	38
13	48
17	2
25	21
32	7
13	3
6	19
22	63
19	57
30	5
27	38
28	42
25	18
41	10
10	48
40	39
6	60
1	63
39	36
40	27
12	9
19	16
47	50
40	41
31	29
25	25
6	29
4	31
40	58
29	49
3	5
11	61
42	45
8	16
15	46
23	50
41	27
36	37
46	50
24	9
18	53
38	51
24	44
12	34
33	17
36	14
40	43
40	63
8	59
47	39
21	37
9	50
21	26
20	38
11	37
10	27
36	30
31	23
6	11
10	14
14	20
33	25
10	39
26	11
20	46
3	54
19	13
28	17
29	4
32	24
32	30
26	35
38	37
38	35
11	38
2	54
23	29
28	36
35	40
27	49
40	24
26	47
40	33
37	30
30	51
20	62
27	39
19	26
22	57
20	48
17	0
15	62
9	27
27	29
25	35
24	37
46	26
28	11
34	14
24	26
38	11
14	43
11	1
18	2
23	10
17	4
24	6
24	16
45	26
40	58
16	25
22	8
18	9
14	53
22	21
34	7
23	49
37	52
37	57
25	20
25	0
6	60
30	7
22	51
46	30
28	27
2	14
34	17
44	17
46	13
30	11
22	19
8	41
19	42
44	20
43	43
2	6
0	1
18	11
1	21
6	15
32	36
44	20
22	4
32	15
37	49
35	18
17	15
26	40
40	29
40	44
46	34
18	63
24	45
44	57
29	61
25	38
24	38
24	37
36	56
32	5
35	16
31	48
27	52
30	49
34	12
35	1
22	24
45	38
6	33
23	25
3	40
35	13
30	23
7	36
1	50
18	38
22	39
20	14
12	55
29	6
28	12
45	3
43	10
16	11
22	1
42	61
19	57
44	0
33	41
23	45
24	51
17	49
27	38
34	46
16	2
27	12
46	27
27	57
41	56
10	24
10	37
5	33
23	25
22	14
7	60
44	54
32	44
37	22
36	22
8	44
19	35
18	43
39	59
25	35
3	63
29	47
14	43
14	55
40	23
16	31
23	29
11	23
7	3
1	41
13	43
36	19
39	38
27	31
40	22
42	32
4	31
24	43
23	47
1	11
0	11
10	13
11	12
40	45
47	28
18	45
42	63
34	51
47	40
0	46
45	47
11	21
17	15
18	13
3	12
32	49
11	42
23	2
20	6
8	25
35	45
0	42
2	44
3	48
39	39
32	32
40	23
18	47
39	51
28	33
42	42
14	29
12	35
26	51
23	57
37	15
17	28
36	21
47	47
32	6
24	32
31	39
30	37
20	9
44	14
40	46
24	47
6	10
15	11
40	59
40	59
20	59
12	52
18	12
28	34
17	34
39	13
20	12
14	19
3	38
9	40
18	28
30	32
30	43
44	14
8	7
21	19
26	47
32	42
29	15
20	22
8	18
37	31
47	44
24	19
25	3
2	39
37	53
32	32
21	1
38	31
16	39
1	21
18	18
27	47
15	1
18	2
18	43
29	44
0	26
13	39
32	21
20	26
31	56
32	55
21	9
19	4
21	59
12	51
17	54
32	42
11	56
10	55
41	16
40	38
29	18
7	47
43	40
40	25
19	50
13	59
34	13
17	18
26	32
24	31
27	28
4	13
25	3
19	3
4	41
32	33
9	8
3	14
28	9
3	62
23	46
23	14
20	24
30	63
8	45
7	44
15	36
14	34
20	10
42	6
46	45
1	58
20	58
41	46
30	22
2	6
0	11
41	2
13	19
22	25
24	24
28	3
16	28
46	22
16	38
15	27
19	60
32	35
20	11
25	7
43	22
46	25
15	44
10	41
11	21
45	63
33	11
9	0
37	60
34	62
30	38
4	34
12	32
3	54
21	31
11	40
42	61
39	30
44	27
38	19
36	2
47	0
20	57
10	35
35	44
40	41
7	9
18	55
15	50
23	49
26	17
28	16
34	17
34	12
32	32
10	30
21	47
28	11
22	55
46	3
23	50
29	47
15	40
25	8
3	58
3	58
34	53
45	4
10	9
12	3
31	13
13	17
23	29
13	60
45	53
9	61
6	16
46	21
18	4
18	4
24	60
16	51
16	2
9	22
28	47
9	58
21	12
19	9
40	26
16	39
13	38
18	13
37	40
39	44
26	20
14	34
14	25
11	20
40	46
29	32
18	61
3	47
8	34
1	20
30	27
6	35
41	26
44	50
28	27
20	41
1	11
29	20
9	5
20	19
40	31
33	30
35	50
13	40
9	27
5	13
36	21
23	47
28	10
24	11
28	31
31	29
40	20
2	2
26	21
27	23
27	27
46	31
4	51
35	14
18	3
14	9
11	59
4	62
28	63
19	32
36	45
36	40
32	45
24	26
29	5
43	17
16	62
37	38
3	20
14	63
7	13
31	31
42	5
39	37
28	29
13	0
16	13
15	14
16	61
27	20
33	61
45	21
43	61
31	46
1	7
10	16
44	29
1	53
25	51
43	44
43	14
37	18
41	56
47	10
24	30
44	54
5	10
34	36
6	42
8	56
46	44
46	45
39	5
16	23
44	43
38	44
47	43
41	43
12	40
13	47
12	46
46	28
15	56
12	56
40	58
40	22
14	14
39	4
12	30
19	46
9	1
42	2
11	13
26	21
43	28
44	21
22	48
17	56
10	12
7	12
14	20
42	58
4	57
6	47
31	37
18	21
40	11
44	21
45	4
1	17
12	5
11	2
46	36
46	36
6	51
10	44
36	33
34	60
44	36
47	26
2	62
46	3
5	10
33	53
25	19
23	15
9	16
9	14
32	10
4	22
30	47
29	51
34	2
17	19
7	35
0	30
43	5
43	8
22	16
38	22
9	3
9	14
17	45
14	21
16	21
22	12
40	37
21	44
41	36
24	48
30	4
40	7
28	20
27	1
0	30
0	31
11	48
19	3
28	59
31	3
8	20
9	43
14	9
22	8
9	16
20	17
35	13
40	21
30	49
39	55
19	50
24	52
17	55
24	49
38	53
41	49
19	42
17	44
8	35
34	49
18	41
13	43
39	32
4	5
41	23
41	19
4	54
12	23
32	5
34	4
23	6
41	14
22	24
34	18
28	11
18	29
32	22
24	26
47	23
41	29
25	28
20	51
32	34
25	28
45	58
19	63
19	42
3	59
40	49
35	42
31	58
24	56
4	6
25	63
10	40
30	33
10	35
11	34
44	22
41	11
27	49
17	52
0	17
8	42
12	38
13	53
33	26
22	16
6	56
36	53
33	32
28	31
5	21
4	30
5	13
5	30
18	50
23	51
31	10
33	7
16	39
43	22
44	0
12	7
3	5
10	53
12	13
23	3
8	45
16	41
39	56
36	57
30	22
23	23
7	16
28	6
4	60
6	63
41	10
17	23
25	8
17	14
10	39
46	29
27	2
23	18
0	16
7	11
11	51
6	41
4	62
6	42
23	42
27	13
42	38
45	54
11	28
45	10
17	0
21	6
38	19
36	62
13	31
8	23
31	21
24	11
38	17
24	22
9	42
16	17
38	39
20	5
11	8
26	11
32	17
5	38
23	55
40	49
15	52
28	28
42	45
43	46
17	37
15	35
19	47
15	53
32	41
6	29
33	26
36	11
7	10
11	61
22	35
22	34
25	61
17	51
42	32
34	46
45	1
37	57
39	45
47	63
19	46
24	50
19	39
8	62
46	7
25	57
28	46
39	30
35	4
17	31
31	47
40	55
6	43
15	49
19	52
29	48
33	12
33	11
18	60
4	12
25	1
42	11
3	5
12	49
27	17
23	13
13	35
35	20
21	47
29	30
44	30
9	30
38	45
41	48
31	32
25	36
21	48
36	13
37	15
42	9
41	16
40	27
20	51
39	22
27	18
28	20
22	13
18	4
13	44
34	24
42	61
26	43
17	24
32	50
36	49
0	22
32	50
46	30
33	37
27	38
19	46
9	32
11	43
33	36
3	7
32	41
29	36
0	33
31	52
42	24
27	32
25	8
26	52
5	27
2	52
28	63
27	33
33	12
43	31
4	60
11	26
11	18
7	39
40	26
11	4
15	4
44	45
12	12
14	59
17	57
4	58
14	58
38	4
8	11
28	23
16	57
9	32
23	20
16	6
5	3
28	7
31	6
23	29
33	11
38	42
36	41
20	2
40	25
14	21
29	26
3	25
12	36
46	48
36	55
37	34
4	15
30	57
30	57
3	29
12	19
19	35
22	1
42	37
28	24
24	16
17	25
26	12
16	35
44	30
30	56
34	52
2	57
45	45
20	22
45	21
27	41
13	7
33	34
5	56
4	58
33	32
20	18
0	46
11	2
20	20
1	43
36	25
13	11
38	32
22	37
10	49
8	34
35	41
6	36
15	46
15	43
30	51
38	52
45	42
15	25
10	60
27	54
19	36
39	50
10	54
7	48
4	24
0	24
14	33
18	11
6	6
13	33
33	60
19	48
33	54
14	34
26	39
29	34
3	4
5	11
31	39
43	33
31	5
43	56
8	4
20	36
40	46
39	46
16	39
18	24
1	33
21	4
25	31
2	42
24	12
15	22
14	43
16	42
22	58
33	29
5	56
3	56
34	22
11	27
1	11
42	19
24	46
18	52
43	24
13	7
23	24
22	21
0	15
26	28
36	60
2	58
7	48
12	40
39	19
13	57
13	11
20	16
25	1
28	14
14	30
28	43
0	38
25	25
18	19
19	11
23	14
20	12
26	63
26	10
11	35
35	54
15	8
19	8
35	35
17	22
23	51
44	7
31	6
25	7
24	51
24	52
16	17
13	9
0	14
4	15
6	33
24	3
41	30
26	13
9	33
10	33
8	40
38	54
0	54
46	34
26	27
18	47
44	39
44	56
22	55
23	45
20	38
18	40
3	45
47	2
5	13
2	15
22	5
23	29
0	26
29	62
0	51
6	61
15	15
14	7
21	5
14	5
33	58
30	48
33	33
24	5
2	17
13	5
18	56
0	25
22	19
30	26
20	39
20	39
38	20
24	31
25	42
26	43
38	62
47	55
24	34
24	34
25	49
37	37
4	52
34	50
3	13
5	20
4	19
23	59
30	13
7	4
8	27
20	26
3	48
25	23
28	20
38	51
47	7
34	22
10	17
35	53
20	53
8	16
12	53
32	33
11	7
10	9
13	23
5	17
39	41
44	54
35	63
46	22
27	54
27	54
0	19
1	19
5	0
25	11
40	40
40	39
9	38
45	48
22	2
26	2
43	41
26	49
43	38
32	9
34	46
25	28
35	5
37	34
6	36
37	12
42	8
47	13
41	19
38	27
16	29
17	29
7	63
27	22
7	30
23	12
0	27
4	50
40	53
31	51
4	3
41	32
38	13
2	27
47	52
29	40
2	5
37	28
28	13
27	41
45	59
17	20
28	13
20	46
3	31
7	32
14	36
41	60
34	59
47	45
39	34
38	29
23	1
3	3
21	46
36	55
44	19
45	61
46	52
41	53
33	33
21	35
32	52
19	27
16	48
18	49
5	31
17	0
16	7
41	9
21	21
19	25
14	39
6	6
31	23
17	16
30	14
4	9
23	41
5	36
14	19
14	19
12	32
31	30
33	38
39	15
14	48
31	42
39	31
44	63
16	32
24	43
40	44
43	45
3	52
42	49
31	45
1	24
34	39
4	17
31	47
45	15
41	53
45	51
19	32
10	11
24	53
26	52
6	18
8	1
29	52
36	44
32	19
7	25
40	36
7	56
44	59
22	6
35	24
31	10
28	16
18	32
35	54
41	43
22	28
35	60
18	8
6	16
2	32
3	18
24	37
15	40
40	22
21	48
18	44
40	13
22	41
26	55
21	45
19	44
39	42
40	42
11	63
4	47
8	18
18	18
12	59
36	4
